VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
2396,BLACK PRINCE DISTILLERY INC,3514,Llord's Blue Curacao,4.5,5.99,1000.0,26,117.0,16.0,95.84,23.96,16.8,30.98,-21.16,-22.078464106844734,0.6153846153846154,0.8191452991452992
3960,DIAGEO NORTH AMERICA INC,2721,Johnnie Walker Green Label,47.61,59.99,750.0,3736,177870.96000000066,3172.0,192003.27999999915,120885.06000000406,2499.4899999999666,257032.0700000001,14132.319999998464,7.360457592182033,0.8490364025695931,1.07945265489093
9552,M S WALKER INC,23917,Mionetto Prosecco DOC Brut,18.54,27.99,1500.0,881,16333.739999999989,840.0,23915.60000000013,15312.6199999999,187.12999999999957,55551.81999999999,7581.8600000001425,31.70257070698666,0.9534619750283768,1.464183952970976
2000,SOUTHERN WINE & SPIRITS NE,24323,Ch Pichon Long Comtesse L 12,88.43,129.99,750.0,39,3448.77,97.0,12609.029999999992,3639.7199999999975,10.859999999999998,19016.59,9160.259999999991,72.64841149557101,2.4871794871794872,3.656094781617792
9165,ULTRA BEVERAGE COMPANY LLP,38635,Cesari Mara Vino di Ripasso,11.48,17.99,750.0,1367,15693.16000000001,1447.0,25110.53000000012,10841.789999999892,161.30000000000092,68054.70000000003,9417.370000000108,37.50366877959192,1.0585223116313094,1.6000939262710698
4425,MARTIGNETTI COMPANIES,24594,Torresella Prosecco Xtra Dry,8.84,16.99,750.0,1507,13321.880000000068,1401.0,21863.99000000002,14377.799999999828,155.24000000000095,144929.24,8542.109999999951,39.06930985606901,0.9296615792966156,1.641209048572717
9165,ULTRA BEVERAGE COMPANY LLP,3398,Archvist Gerston Scotch,44.99,62.99,750.0,521,23439.78999999999,319.0,17151.809999999972,13904.439999999951,251.6899999999997,68054.70000000003,-6287.980000000018,-36.66073726329774,0.6122840690978887,0.7317390642151649
90010,VINEXTRA INC,17296,Monte Velho Tinto Alentejo R,7.14,10.99,750.0,1970,14065.800000000028,1954.0,21474.460000000057,13495.719999999776,216.56000000000407,524.9400000000002,7408.660000000029,34.499866352867585,0.9918781725888324,1.5267144421220276
9165,ULTRA BEVERAGE COMPANY LLP,25411,Artesa Rsv Chard,26.17,38.99,750.0,145,3794.65,128.0,2724.7199999999966,1590.3100000000004,14.259999999999993,68054.70000000003,-1069.9300000000037,-39.26752106638498,0.8827586206896552,0.7180425072141031
8112,MOET HENNESSY USA INC,35967,Cloudy Bay Chard Marlboro,15.75,24.99,750.0,807,12710.25,597.0,14153.02999999993,7849.689999999947,66.38999999999993,48347.26,1442.7799999999295,10.194142173088991,0.7397769516728625,1.113513109498234
2000,SOUTHERN WINE & SPIRITS NE,19968,Ch Clerc Milon 10,85.71,125.99,750.0,3,257.13,24.0,3023.7599999999998,1889.85,2.66,19016.59,2766.629999999999,91.49634891658069,8.0,11.759654649399137
9552,M S WALKER INC,24699,Alfred Gratien Champagne Bru,31.07,49.99,750.0,256,7953.920000000002,161.0,7568.389999999981,5892.749999999983,17.77999999999998,55551.81999999999,-385.5300000000207,-5.093949968223382,0.62890625,0.951529560267136
1392,CONSTELLATION BRANDS INC,26088,R Mondavi Maestro Red Napa V,34.01,54.99,750.0,490,16664.899999999998,307.0,15346.929999999962,9498.099999999968,34.04999999999993,79528.99,-1317.9700000000355,-8.587841346771237,0.6265306122448979,0.920913416822181
480,BACARDI USA INC,2916,Royal Brackla 12 Yr Scotch,47.05,63.99,750.0,112,5269.600000000002,163.0,10725.369999999972,10597.389999999972,128.75000000000043,89286.26999999999,5455.7699999999695,50.8678954665432,1.4553571428571428,2.0353290572339398
2242,DELICATO VINEYARDS INC,19191,Noble Vines 1 Red Blend,6.53,11.99,750.0,1981,12935.930000000018,2005.0,24762.95000000022,14464.309999999785,222.5800000000037,7982.649999999999,11827.0200000002,47.760949321466526,1.012115093387178,1.9142767470139517
9165,ULTRA BEVERAGE COMPANY LLP,44362,Cusumano Nero D'Avola Sicily,6.66,10.99,750.0,3612,24055.919999999875,3594.0,39037.06000000043,19685.900000000194,400.06000000001177,68054.70000000003,14981.140000000552,38.3767117708157,0.9950166112956812,1.6227631285771082
10754,PERFECTA WINES,35756,Ken Wright Freedom Hill Pnt,37.66,54.99,750.0,37,1393.4200000000003,36.0,1979.64,1484.73,3.9699999999999993,28720.52,586.2199999999998,29.61245478975974,0.972972972972973,1.4207058891073758
10754,PERFECTA WINES,17017,Riebeek Cellars Chard,6.89,9.99,750.0,24,165.36,39.0,403.61,51.95,4.38,28720.52,238.25,59.02975644805629,1.625,2.440795839380745
7153,PINE STATE TRADING CO,17880,Manabito Ginjo Sake,18.29,27.99,720.0,188,3438.52,201.0,5652.989999999978,4813.289999999979,22.05999999999995,15884.819999999998,2214.469999999978,39.17342857496629,1.069148936170213,1.6440183567348678
9552,M S WALKER INC,19312,Carmel Rd Liberated Rsl,9.67,14.99,750.0,46,444.82,28.0,419.72,209.86000000000004,3.1299999999999994,55551.81999999999,-25.09999999999997,-5.980177261031155,0.6086956521739131,0.9435726810844836
660,SAZERAC NORTH AMERICA INC.,4783,Mr Boston Apricot Brandy,8.88,11.99,1750.0,8115,72061.19999999921,8111.0,105634.8900000042,59890.33999999752,14906.100000000546,17932.329999999994,33573.69000000499,31.78276609177485,0.9995070856438694,1.4659052305541034
4425,MARTIGNETTI COMPANIES,2478,Ransom Old Tom Gin,26.08,35.99,750.0,987,25740.959999999963,635.0,22352.65000000012,19537.45000000005,500.97000000000384,144929.24,-3388.309999999845,-15.15842640581688,0.6433637284701115,0.8683689341811708
9165,ULTRA BEVERAGE COMPANY LLP,24515,Cartlidge & Browne Chard,9.39,13.99,750.0,583,5474.369999999999,433.0,3952.2699999999904,2095.029999999999,48.18999999999994,68054.70000000003,-1522.1000000000083,-38.51204497668459,0.7427101200686106,0.721958873806482
12546,JIM BEAM BRANDS COMPANY,3581,Pinnacle Citrus,0.74,0.99,50.0,19681,14563.939999999977,9188.0,9096.11999999953,3507.5699999996955,475.73000000001946,123880.97,-5467.820000000447,-60.11156405149372,0.4668461968395915,0.6245645065826654
8892,TRINCHERO FAMILY ESTATES,8444,Tres Agaves Blanco Tequila,17.38,23.99,750.0,1322,22976.359999999964,1297.0,32045.030000000617,27017.070000000567,1023.0499999999896,11595.970000000005,9068.670000000651,28.299770666466777,0.981089258698941,1.3946956785148157
1392,CONSTELLATION BRANDS INC,29477,R Mondavi Pvt Sel Rsl,4.75,7.99,750.0,2249,10682.75,2377.0,21031.23000000005,11053.479999999776,264.6100000000051,79528.99,10348.48000000005,49.20530087874093,1.056914184081814,1.9687093679062089
2242,DELICATO VINEYARDS INC,25221,Gnarly Head OV Zinfandel,6.89,9.99,1000.0,12,82.68,12.0,119.88,9.99,1.8,7982.649999999999,37.19999999999999,31.03103103103102,1.0,1.4499274310595065
12546,JIM BEAM BRANDS COMPANY,2792,Jim Beam Apple,0.78,0.99,50.0,23423,18269.94,24174.0,23932.26000000032,5271.749999999307,1263.0899999999692,123880.97,5662.320000000316,23.65977972828409,1.0320625026683174,1.3099254841559589
90047,CRUSH WINES,23218,Tangent Chard,6.7,9.99,750.0,663,4442.099999999999,2145.0,21428.55000000001,9810.179999999831,239.10000000000323,1457.7299999999998,16986.450000000015,79.27017927017928,3.235294117647059,4.823968393327484
9744,FREDERICK WILDMAN & SONS,26754,Dom Faiveley Mercurey 14 Bl,17.12,26.99,750.0,340,5820.799999999997,253.0,6344.46999999999,2939.8299999999927,28.21999999999997,3999.93,523.6699999999928,8.253959747622632,0.7441176470588236,1.0899652968664089
10754,PERFECTA WINES,22055,The Girls in the Vineyard Wh,11.61,19.99,750.0,101,1172.61,60.0,1151.4,497.7400000000001,6.680000000000003,28720.52,-21.21000000000004,-1.8421052631578976,0.594059405940594,0.9819121447028424
1392,CONSTELLATION BRANDS INC,8892,R Mondavi Cab Svgn Napa,17.0,26.99,750.0,4710,80070.0,3480.0,94516.20000000187,51879.90999999941,386.8800000000127,79528.99,14446.200000001889,15.284363950308624,0.7388535031847133,1.180419632821305
7153,PINE STATE TRADING CO,22318,Lecciaia Brunello M Reserve,27.92,42.99,750.0,379,10581.680000000006,281.0,12277.189999999966,7934.179999999971,31.139999999999933,15884.819999999998,1695.5099999999602,13.81024485244559,0.741424802110818,1.160230700607083
4425,MARTIGNETTI COMPANIES,14363,Educated Guess Cab Svgn Napa,13.51,20.99,750.0,3606,48717.060000000114,3550.0,85683.50000000086,46190.89999999982,394.7900000000129,144929.24,36966.44000000074,43.14300886401743,0.9844703272323904,1.7587986631377317
3252,E & J GALLO WINERY,31522,J Vineyards Pnt Nr RRV,21.28,36.99,750.0,32,680.96,52.0,1715.4800000000002,956.7100000000002,5.780000000000001,61966.91,1034.5200000000002,60.30498752535733,1.625,2.5192081766917296
9552,M S WALKER INC,4606,Grand Mayan Barrel Aged Tequ,102.93,139.99,750.0,162,16674.66,80.0,11199.199999999988,9939.289999999988,63.13999999999995,55551.81999999999,-5475.460000000012,-48.89152796628346,0.4938271604938271,0.6716298863065266
9744,FREDERICK WILDMAN & SONS,13784,Churchills 10 Yr Tawny Port,15.03,26.99,500.0,77,1157.31,80.0,2033.2000000000005,1449.4200000000003,6.240000000000003,3999.93,875.8900000000006,43.07938225457409,1.0389610389610389,1.7568326550362483
9552,M S WALKER INC,24670,Freemark Abbey Cab Svgn Ruth,47.61,69.99,750.0,84,3999.24,75.0,5249.249999999996,2659.619999999998,8.380000000000003,55551.81999999999,1250.009999999996,23.81311615945129,0.8928571428571429,1.3125618867584832
2000,SOUTHERN WINE & SPIRITS NE,19228,San Callisto Montepulcno 09,14.37,21.99,750.0,24,344.88,24.0,527.76,43.98,2.7,19016.59,182.88,34.65211459754434,1.0,1.5302713987473904
12546,JIM BEAM BRANDS COMPANY,1812,Booker's Rye,225.56,299.99,750.0,168,37894.08,168.0,50398.320000000014,16499.44999999999,132.2,123880.97,12504.240000000013,24.8108270275676,1.0,1.3299787196311406
4425,MARTIGNETTI COMPANIES,13661,Duckhorn Decoy Pnt Nr,11.61,21.99,750.0,12778,148352.5800000012,12362.0,228007.9400000036,89305.98999999274,1380.6900000000005,144929.24,79655.36000000237,34.93534479544928,0.9674440444514008,1.536932758432659
9165,ULTRA BEVERAGE COMPANY LLP,8965,St George Absinthe Verte,39.85,54.99,750.0,350,13947.50000000001,342.0,18931.58000000001,16596.99999999995,269.87999999999954,68054.70000000003,4984.08,26.326804207572728,0.9771428571428572,1.357345760889048
8112,MOET HENNESSY USA INC,1620,Hennessy Privilege VSOP VAP,35.87,46.99,750.0,501,17970.869999999995,495.0,23284.050000000032,7918.319999999973,389.7800000000005,48347.26,5313.180000000037,22.818968349578487,0.9880239520958084,1.295655135227178
9165,ULTRA BEVERAGE COMPANY LLP,27066,A Bichot Merc Champs Mart 14,25.97,39.99,750.0,42,1090.7399999999998,24.0,959.76,639.84,2.660000000000001,68054.70000000003,-130.97999999999968,-13.647161790447576,0.5714285714285714,0.8799163870399914
3960,DIAGEO NORTH AMERICA INC,4282,Capt Morgan White Pineapple,9.69,14.99,750.0,5843,56618.669999999714,5947.0,78631.53000000231,51620.08999999893,4686.229999999946,257032.0700000001,22012.8600000026,27.994953169551646,1.0177990758172173,1.3887915417300107
4692,KOBRAND CORPORATION,17144,Caposaldo Sweet Red Sprklng,10.06,14.99,750.0,28,281.68,17.0,254.83,89.94,1.91,9139.38,-26.849999999999994,-10.536436055409483,0.6071428571428571,0.904679068446464
1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,9.48,12.99,375.0,36450,345545.9999999989,35733.0,435377.66999994847,192455.15999997285,14044.220000000636,68601.68000000001,89831.66999994952,20.63304486882852,0.980329218106996,1.2599702210413368
10754,PERFECTA WINES,42402,Grayson Cellars Merlot Paso,6.45,11.99,750.0,60,387.0,60.0,671.4,45.96,6.75,28720.52,284.4,42.35924932975871,1.0,1.7348837209302326
9165,ULTRA BEVERAGE COMPANY LLP,5610,West Indies Blue Mtn Coffee,25.57,32.99,750.0,2,51.14,18.0,593.82,395.88000000000005,14.189999999999998,68054.70000000003,542.6800000000001,91.3879626822943,9.0,11.611654282362144
1392,CONSTELLATION BRANDS INC,25876,The Dreaming Tree Svgn Bl,9.86,14.99,750.0,2026,19976.35999999997,1648.0,20708.520000000102,11754.709999999835,183.17000000000357,79528.99,732.1600000001308,3.5355496191911686,0.8134254689042448,1.036651321862448
8735,SURVILLE ENTERPRISES CORP,20759,B & G Bistro Girls Night Out,5.44,7.99,750.0,12,65.28,4.0,33.96,17.98,0.45,263.32,-31.32,-92.226148409894,0.3333333333333333,0.5202205882352942
10754,PERFECTA WINES,26839,Bon Affair Svgn Bl Spritzer,6.53,9.99,750.0,10,65.3,10.0,99.9,19.98,1.12,28720.52,34.60000000000001,34.634634634634644,1.0,1.529862174578867
90047,CRUSH WINES,18548,Carol Shelton Wild Thing Zin,8.76,13.49,375.0,12,105.12,10.0,134.9,94.43,0.5800000000000001,1457.7299999999998,29.78,22.075611564121573,0.8333333333333334,1.2832952815829528
10754,PERFECTA WINES,24144,Ozeki Junmai Reishu Sake,49.31,72.49,18000.0,24,1183.44,20.0,1449.8,942.37,54.0,28720.52,266.3599999999999,18.372189267485165,0.8333333333333334,1.2250726695058474
3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,7.96,10.99,750.0,43015,342399.3999999967,43690.0,499703.0999999312,175166.16999998965,34397.94000000452,257032.0700000001,157303.69999993453,31.47943248700202,1.015692200395211,1.459415816733137
9552,M S WALKER INC,19571,Mt Brave Cab Svgn Mt Veeder,45.15,69.99,750.0,114,5147.099999999999,97.0,6959.02999999999,4231.4099999999935,10.759999999999996,55551.81999999999,1811.9299999999912,26.037105746059343,0.8508771929824561,1.3520292980513282
10754,PERFECTA WINES,27267,Krupps The Water Witch Red,46.7,70.99,750.0,36,1681.2,4.0,283.96,283.96,0.44,28720.52,-1397.24,-492.055219044936,0.1111111111111111,0.1689031644063763
9165,ULTRA BEVERAGE COMPANY LLP,24752,A Bichot Petit Chablis,5.95,8.99,750.0,967,5753.649999999999,967.0,8693.329999999962,2894.779999999981,108.16,68054.70000000003,2939.679999999963,33.81535038932119,1.0,1.510924369747893
12546,JIM BEAM BRANDS COMPANY,428,Sauza Giro Gold Tequila,6.83,9.49,1000.0,2582,17635.059999999965,2614.0,24806.860000000008,1954.9400000000016,2744.699999999995,123880.97,7171.800000000043,28.91055135555262,1.0123934934159566,1.406678514277811
10754,PERFECTA WINES,24930,L'Ecole No 41 Cab 12 Walla W,28.28,42.99,750.0,90,2545.2000000000007,69.0,2966.309999999997,2106.51,7.650000000000006,28720.52,421.1099999999965,14.196425862435042,0.7666666666666667,1.165452616690239
4425,MARTIGNETTI COMPANIES,6450,Sebastiani Merlot Sonoma,13.6,19.99,750.0,1,13.6,1.0,19.99,19.99,0.11,144929.24,6.389999999999999,31.965982991495743,1.0,1.4698529411764705
9165,ULTRA BEVERAGE COMPANY LLP,24754,Girl & Dragon Malbec,9.45,13.99,750.0,46,434.7000000000001,46.0,643.5400000000002,419.70000000000016,5.090000000000002,68054.70000000003,208.84000000000012,32.45175125089351,1.0,1.4804232804232806
17035,PERNOD RICARD USA,4896,Hiram Walker Coffee Brandy,14.05,17.99,1750.0,7432,104419.60000000145,7418.0,135315.82000000522,76885.93000000095,13632.760000000502,123780.21999999996,30896.22000000377,22.832673962292493,0.9981162540365984,1.2958852552586233
4425,MARTIGNETTI COMPANIES,25647,De Loach Russian River Chard,13.42,19.99,750.0,741,9944.220000000008,834.0,15708.659999999883,9649.879999999912,92.53999999999982,144929.24,5764.439999999879,36.69593714549758,1.125506072874494,1.5796774407645722
12546,JIM BEAM BRANDS COMPANY,1878,Jim Beam White BBQ Sauce Pak,10.65,16.49,750.0,5,53.25,135.0,2052.1500000000005,1351.6100000000006,106.42000000000009,123880.97,1998.9000000000003,97.4051604414882,27.0,38.5380281690141
8664,"STOLI GROUP,(USA) LLC",1365,Stoli Mini Bar 5/50mLs Pack,6.05,7.99,50.0,4555,27557.75000000005,5797.0,46318.03000000104,28636.160000002063,295.2000000000131,18544.49,18760.280000000985,40.50319065815312,1.2726673984632273,1.6807623989622138
1128,BROWN-FORMAN CORP,1295,Jack Daniels No 7 Black,2.89,3.99,100.0,19736,57037.04000000017,19747.0,78790.53000000144,23876.160000002223,2068.199999999993,68601.68000000001,21753.49000000127,27.609269794226385,1.0005573571139037,1.3813923373302894
3960,DIAGEO NORTH AMERICA INC,4299,Capt Morgan White Grapefruit,9.77,14.99,750.0,3151,30785.27000000012,3154.0,41724.46000000008,26572.95000000097,2485.9899999999684,257032.0700000001,10939.189999999962,26.217691013856,1.0009520787051729,1.355338445951584
480,BACARDI USA INC,903,Bombay Sapphire Gin,18.79,24.99,1000.0,9534,179143.86000000103,9465.0,251306.3499999942,132815.32000001054,9938.249999999918,89286.26999999999,72162.48999999318,28.71494890598461,0.9927627438640656,1.4028186620517875
1590,DIAGEO CHATEAU ESTATE WINES,34431,Beaulieu Cab Svgn Napa,10.32,17.99,750.0,2826,29164.32000000004,2685.0,46244.15000000019,25154.420000000577,298.5200000000068,7259.75,17079.830000000155,36.9340338183318,0.9501061571125266,1.585641290453545
12546,JIM BEAM BRANDS COMPANY,4377,Cruzan 9 Rum,9.99,12.99,750.0,48,479.52,24.0,311.76,25.98,18.9,123880.97,-167.76,-53.81062355658198,0.5,0.6501501501501502
6785,PALM BAY INTERNATIONAL INC,14655,Arrogant Frog Pnt Nr,6.53,9.99,750.0,258,1684.7399999999998,261.0,2607.390000000001,259.74000000000007,29.36000000000001,13605.409999999998,922.6500000000016,35.38596067331704,1.0116279069767442,1.5476512696321103
10754,PERFECTA WINES,39574,Morgan Winery Double L Chard,16.55,24.99,750.0,306,5064.300000000003,196.0,7040.039999999983,4384.779999999986,21.72999999999997,28720.52,1975.73999999998,28.064329179947624,0.6405228758169934,1.3901309164149
1392,CONSTELLATION BRANDS INC,17129,Simply Naked Undressed Red,2.8,4.29,750.0,122,341.6,122.0,523.3800000000001,193.04999999999995,13.660000000000002,79528.99,181.7800000000001,34.73193473193474,1.0,1.5321428571428573
4425,MARTIGNETTI COMPANIES,20503,Villa Cornaro Perl Anima,8.78,12.99,750.0,6,52.68,1.0,12.99,12.99,0.11,144929.24,-39.69,-305.5427251732101,0.1666666666666666,0.2465831435079726
17035,PERNOD RICARD USA,39841,Kenwood Yulupa Cab Svgn Cal,5.84,8.99,750.0,203,1185.52,187.0,1681.1300000000006,296.67000000000013,20.979999999999997,123780.21999999996,495.6100000000006,29.480765913403516,0.9211822660098522,1.418052837573386
90010,VINEXTRA INC,17294,Defesa Tinto Red Alentejo,8.38,12.99,750.0,416,3486.080000000004,412.0,5351.879999999964,3650.189999999974,45.60999999999988,524.9400000000002,1865.79999999996,34.86251560199356,0.9903846153846154,1.5352143381677867
12331,STELLAR IMPORTING CO LLC,27440,Achaia Cellars Retsina,6.37,9.49,1000.0,48,305.76,21.0,199.29,85.41,3.1499999999999995,119.22999999999998,-106.46999999999996,-53.42465753424656,0.4375,0.6517857142857144
7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,35.15,54.99,750.0,9415,330937.250000001,9148.0,444072.5199999858,151788.5700000022,7204.399999999838,16978.669999999995,113135.26999998484,25.47675546327173,0.9716409984067976,1.3418632082063426
7153,PINE STATE TRADING CO,20941,Valdivieso Brut,6.75,9.99,750.0,7,47.25,17.0,220.83,103.92,1.8900000000000003,15884.819999999998,173.58,78.60345061812254,2.4285714285714284,4.673650793650794
4692,KOBRAND CORPORATION,7266,Fonseca Bin No 27,9.14,14.99,750.0,2000,18280.00000000003,1854.0,28262.46000000052,18580.80000000005,205.5600000000048,9139.38,9982.460000000488,35.3205630366228,0.927,1.5460864332604196
6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,8.44,12.99,750.0,62,523.28,81.0,1052.1900000000005,259.80000000000007,9.060000000000004,13605.409999999998,528.9100000000003,50.26753723186879,1.3064516129032258,2.010759058247975
3252,E & J GALLO WINERY,38355,MacMurray Ranch Selct Pnt Nr,9.86,14.49,750.0,238,2346.68,227.0,3289.23,594.0900000000003,25.48999999999999,61966.91,942.5500000000002,28.655642810019373,0.953781512605042,1.4016525474287078
8920,TAKARA SAKE USA INC,8621,Sho Chiku Bai Takara Sake,4.59,6.29,750.0,6295,28894.05000000032,6281.0,39507.4900000019,18863.71000000144,4946.259999999939,232.99000000000007,10613.440000001578,26.864374324972477,0.9977760127084988,1.3673226840820674
